Update_Date,Industry,Symbol,Name,Latest_Price,Max_High,Days_Since_High,Today_Return,Return_5D,Breakout_Margin,Distance_To_High,MA5,MA10,MA20,Klines
2026-05-28,電子零組件業,2478,大毅,122.5,134.0,3,2.08,5.6,,8.58,121.8,110.21,93.74,"[{""date"": ""04-30"", ""open"": 70.4, ""close"": 68.4, ""low"": 68.2, ""high"": 71.9, ""volume"": 2170580}, {""date"": ""05-04"", ""open"": 70.4, ""close"": 71.4, ""low"": 68.8, ""high"": 71.8, ""volume"": 1623914}, {""date"": ""05-05"", ""open"": 71.4, ""close"": 77.1, ""low"": 71.1, ""high"": 77.6, ""volume"": 9600926}, {""date"": ""05-06"", ""open"": 77.0, ""close"": 76.7, ""low"": 75.4, ""high"": 79.0, ""volume"": 8021113}, {""date"": ""05-07"", ""open"": 78.0, ""close"": 80.1, ""low"": 76.0, ""high"": 83.0, ""volume"": 13207362}, {""date"": ""05-08"", ""open"": 80.3, ""close"": 78.1, ""low"": 77.9, ""high"": 83.8, ""volume"": 11551283}, {""date"": ""05-11"", ""open"": 78.2, ""close"": 77.9, ""low"": 74.5, ""high"": 79.0, ""volume"": 3400496}, {""date"": ""05-12"", ""open"": 77.8, ""close"": 80.0, ""low"": 76.6, ""high"": 81.9, ""volume"": 5759630}, {""date"": ""05-13"", ""open"": 78.6, ""close"": 80.9, ""low"": 77.3, ""high"": 82.0, ""volume"": 4300424}, {""date"": ""05-14"", ""open"": 85.2, ""close"": 82.1, ""low"": 81.5, ""high"": 88.7, ""volume"": 9373312}, {""date"": ""05-15"", ""open"": 83.5, ""close"": 83.5, ""low"": 82.5, ""high"": 89.4, ""volume"": 9613842}, {""date"": ""05-18"", ""open"": 83.7, ""close"": 91.8, ""low"": 82.5, ""high"": 91.8, ""volume"": 11750279}, {""date"": ""05-19"", ""open"": 89.0, ""close"": 96.3, ""low"": 88.1, ""high"": 98.4, ""volume"": 23800890}, {""date"": ""05-20"", ""open"": 96.2, ""close"": 105.5, ""low"": 96.0, ""high"": 105.5, ""volume"": 9166077}, {""date"": ""05-21"", ""open"": 112.5, ""close"": 116.0, ""low"": 112.0, ""high"": 116.0, ""volume"": 4591674}, {""date"": ""05-22"", ""open"": 125.5, ""close"": 127.5, ""low"": 125.5, ""high"": 127.5, ""volume"": 3645302}, {""date"": ""05-25"", ""open"": 134.0, ""close"": 120.0, ""low"": 119.0, ""high"": 134.0, ""volume"": 25594417}, {""date"": ""05-26"", ""open"": 120.0, ""close"": 119.0, ""low"": 112.0, ""high"": 121.5, ""volume"": 3809652}, {""date"": ""05-27"", ""open"": 121.0, ""close"": 120.0, ""low"": 113.5, ""high"": 123.5, ""volume"": 3651413}, {""date"": ""05-28"", ""open"": 118.5, ""close"": 122.5, ""low"": 118.5, ""high"": 129.5, ""volume"": 4762824}]"
2026-05-28,汽車工業,2241,艾姆勒,38.3,41.9,112,5.36,3.79,,8.59,37.5,35.9,33.6,"[{""date"": ""04-30"", ""open"": 30.05, ""close"": 29.8, ""low"": 29.7, ""high"": 30.35, ""volume"": 624033}, {""date"": ""05-04"", ""open"": 29.9, ""close"": 29.8, ""low"": 29.7, ""high"": 31.5, ""volume"": 920085}, {""date"": ""05-05"", ""open"": 30.9, ""close"": 31.2, ""low"": 30.3, ""high"": 31.4, ""volume"": 785400}, {""date"": ""05-06"", ""open"": 31.5, ""close"": 30.25, ""low"": 30.0, ""high"": 31.5, ""volume"": 602001}, {""date"": ""05-07"", ""open"": 30.3, ""close"": 30.7, ""low"": 29.7, ""high"": 30.7, ""volume"": 755502}, {""date"": ""05-08"", ""open"": 30.9, ""close"": 29.65, ""low"": 29.5, ""high"": 30.9, ""volume"": 575022}, {""date"": ""05-11"", ""open"": 30.0, ""close"": 31.15, ""low"": 29.8, ""high"": 31.65, ""volume"": 1156411}, {""date"": ""05-12"", ""open"": 32.1, ""close"": 34.25, ""low"": 31.85, ""high"": 34.25, ""volume"": 3148583}, {""date"": ""05-13"", ""open"": 33.9, ""close"": 33.3, ""low"": 33.05, ""high"": 37.65, ""volume"": 4610000}, {""date"": ""05-14"", ""open"": 32.8, ""close"": 32.85, ""low"": 31.75, ""high"": 33.2, ""volume"": 1166009}, {""date"": ""05-15"", ""open"": 32.55, ""close"": 34.3, ""low"": 32.4, ""high"": 36.1, ""volume"": 3579046}, {""date"": ""05-18"", ""open"": 33.6, ""close"": 33.45, ""low"": 32.6, ""high"": 34.1, ""volume"": 1128000}, {""date"": ""05-19"", ""open"": 33.15, ""close"": 33.35, ""low"": 32.7, ""high"": 34.7, ""volume"": 940090}, {""date"": ""05-20"", ""open"": 33.45, ""close"": 33.55, ""low"": 32.85, ""high"": 34.05, ""volume"": 625070}, {""date"": ""05-21"", ""open"": 34.2, ""close"": 36.9, ""low"": 33.9, ""high"": 36.9, ""volume"": 3769617}, {""date"": ""05-22"", ""open"": 38.5, ""close"": 37.85, ""low"": 37.25, ""high"": 39.05, ""volume"": 5296184}, {""date"": ""05-25"", ""open"": 38.55, ""close"": 38.05, ""low"": 37.0, ""high"": 39.9, ""volume"": 3113526}, {""date"": ""05-26"", ""open"": 38.8, ""close"": 36.95, ""low"": 36.1, ""high"": 38.8, ""volume"": 2489200}, {""date"": ""05-27"", ""open"": 37.7, ""close"": 36.35, ""low"": 36.2, ""high"": 38.8, ""volume"": 1700257}, {""date"": ""05-28"", ""open"": 37.05, ""close"": 38.3, ""low"": 37.0, ""high"": 39.95, ""volume"": 10219686}]"
2026-05-28,其他,9944,新麗,17.0,18.6,76,0.89,0.0,,8.6,16.97,16.98,16.83,"[{""date"": ""04-30"", ""open"": 16.3, ""close"": 16.4, ""low"": 16.2, ""high"": 16.4, ""volume"": 42090}, {""date"": ""05-04"", ""open"": 16.3, ""close"": 16.35, ""low"": 16.25, ""high"": 16.4, ""volume"": 22151}, {""date"": ""05-05"", ""open"": 16.2, ""close"": 16.35, ""low"": 16.2, ""high"": 16.35, ""volume"": 34821}, {""date"": ""05-06"", ""open"": 16.25, ""close"": 16.45, ""low"": 16.2, ""high"": 16.45, ""volume"": 65000}, {""date"": ""05-07"", ""open"": 16.35, ""close"": 16.45, ""low"": 16.25, ""high"": 16.45, ""volume"": 120115}, {""date"": ""05-08"", ""open"": 16.35, ""close"": 16.5, ""low"": 16.3, ""high"": 16.5, ""volume"": 123032}, {""date"": ""05-11"", ""open"": 16.8, ""close"": 17.1, ""low"": 16.7, ""high"": 17.1, ""volume"": 239000}, {""date"": ""05-12"", ""open"": 17.05, ""close"": 17.1, ""low"": 16.95, ""high"": 17.35, ""volume"": 251100}, {""date"": ""05-13"", ""open"": 17.1, ""close"": 17.05, ""low"": 16.9, ""high"": 17.3, ""volume"": 196120}, {""date"": ""05-14"", ""open"": 17.2, ""close"": 17.1, ""low"": 17.0, ""high"": 17.2, ""volume"": 179115}, {""date"": ""05-15"", ""open"": 17.15, ""close"": 17.0, ""low"": 16.95, ""high"": 17.15, ""volume"": 226078}, {""date"": ""05-18"", ""open"": 17.0, ""close"": 17.0, ""low"": 16.95, ""high"": 17.05, ""volume"": 176000}, {""date"": ""05-19"", ""open"": 17.1, ""close"": 16.9, ""low"": 16.9, ""high"": 17.25, ""volume"": 177763}, {""date"": ""05-20"", ""open"": 16.9, ""close"": 17.0, ""low"": 16.75, ""high"": 17.0, ""volume"": 96035}, {""date"": ""05-21"", ""open"": 17.3, ""close"": 17.0, ""low"": 16.85, ""high"": 17.3, ""volume"": 146362}, {""date"": ""05-22"", ""open"": 16.95, ""close"": 17.0, ""low"": 16.85, ""high"": 17.0, ""volume"": 159180}, {""date"": ""05-25"", ""open"": 17.0, ""close"": 17.05, ""low"": 16.75, ""high"": 17.05, ""volume"": 208091}, {""date"": ""05-26"", ""open"": 17.0, ""close"": 16.95, ""low"": 16.65, ""high"": 17.1, ""volume"": 160000}, {""date"": ""05-27"", ""open"": 16.95, ""close"": 16.85, ""low"": 16.75, ""high"": 17.0, ""volume"": 117081}, {""date"": ""05-28"", ""open"": 16.85, ""close"": 17.0, ""low"": 16.85, ""high"": 17.0, ""volume"": 89679}]"
2026-05-28,電子通路業,5434,崇越,451.5,494.0,3,-4.65,7.76,,8.6,468.1,435.4,426.7,"[{""date"": ""04-30"", ""open"": 410.0, ""close"": 406.0, ""low"": 404.0, ""high"": 411.0, ""volume"": 776168}, {""date"": ""05-04"", ""open"": 410.0, ""close"": 416.0, ""low"": 410.0, ""high"": 418.0, ""volume"": 347200}, {""date"": ""05-05"", ""open"": 415.5, ""close"": 411.5, ""low"": 408.5, ""high"": 415.5, ""volume"": 338345}, {""date"": ""05-06"", ""open"": 416.5, ""close"": 425.0, ""low"": 415.5, ""high"": 426.0, ""volume"": 709406}, {""date"": ""05-07"", ""open"": 430.0, ""close"": 418.5, ""low"": 416.5, ""high"": 430.0, ""volume"": 751338}, {""date"": ""05-08"", ""open"": 428.0, ""close"": 423.0, ""low"": 420.5, ""high"": 434.0, ""volume"": 1216804}, {""date"": ""05-11"", ""open"": 429.0, ""close"": 431.0, ""low"": 418.5, ""high"": 438.0, ""volume"": 877632}, {""date"": ""05-12"", ""open"": 430.0, ""close"": 423.5, ""low"": 420.0, ""high"": 430.0, ""volume"": 1037156}, {""date"": ""05-13"", ""open"": 420.0, ""close"": 412.5, ""low"": 410.0, ""high"": 420.0, ""volume"": 551492}, {""date"": ""05-14"", ""open"": 415.0, ""close"": 413.0, ""low"": 412.5, ""high"": 421.5, ""volume"": 453363}, {""date"": ""05-15"", ""open"": 413.0, ""close"": 403.0, ""low"": 403.0, ""high"": 414.5, ""volume"": 638880}, {""date"": ""05-18"", ""open"": 400.0, ""close"": 400.5, ""low"": 390.5, ""high"": 401.0, ""volume"": 796500}, {""date"": ""05-19"", ""open"": 402.0, ""close"": 394.0, ""low"": 391.5, ""high"": 405.5, ""volume"": 613382}, {""date"": ""05-20"", ""open"": 401.0, ""close"": 397.0, ""low"": 396.0, ""high"": 403.0, ""volume"": 655017}, {""date"": ""05-21"", ""open"": 402.0, ""close"": 419.0, ""low"": 402.0, ""high"": 419.5, ""volume"": 746878}, {""date"": ""05-22"", ""open"": 424.0, ""close"": 449.5, ""low"": 422.0, ""high"": 454.5, ""volume"": 1954935}, {""date"": ""05-25"", ""open"": 479.5, ""close"": 485.0, ""low"": 470.5, ""high"": 494.0, ""volume"": 1243365}, {""date"": ""05-26"", ""open"": 485.0, ""close"": 481.0, ""low"": 475.0, ""high"": 485.0, ""volume"": 1173560}, {""date"": ""05-27"", ""open"": 481.0, ""close"": 473.5, ""low"": 468.0, ""high"": 481.0, ""volume"": 1068115}, {""date"": ""05-28"", ""open"": 472.5, ""close"": 451.5, ""low"": 451.0, ""high"": 472.5, ""volume"": 810359}]"
2026-05-28,電子通路業,3010,華立,138.0,151.0,24,-0.72,2.22,,8.61,139.2,133.65,134.07,"[{""date"": ""04-30"", ""open"": 135.0, ""close"": 132.5, ""low"": 131.5, ""high"": 135.0, ""volume"": 885222}, {""date"": ""05-04"", ""open"": 135.5, ""close"": 135.5, ""low"": 134.0, ""high"": 137.5, ""volume"": 1085364}, {""date"": ""05-05"", ""open"": 136.5, ""close"": 136.5, ""low"": 135.5, ""high"": 137.5, ""volume"": 803654}, {""date"": ""05-06"", ""open"": 138.0, ""close"": 136.0, ""low"": 134.0, ""high"": 138.0, ""volume"": 1222161}, {""date"": ""05-07"", ""open"": 135.0, ""close"": 132.0, ""low"": 132.0, ""high"": 136.0, ""volume"": 1480652}, {""date"": ""05-08"", ""open"": 134.0, ""close"": 133.5, ""low"": 131.5, ""high"": 135.5, ""volume"": 1519021}, {""date"": ""05-11"", ""open"": 136.0, ""close"": 136.0, ""low"": 134.0, ""high"": 137.5, ""volume"": 1488938}, {""date"": ""05-12"", ""open"": 137.0, ""close"": 141.0, ""low"": 135.5, ""high"": 141.0, ""volume"": 2689176}, {""date"": ""05-13"", ""open"": 132.0, ""close"": 132.0, ""low"": 129.0, ""high"": 133.0, ""volume"": 4131149}, {""date"": ""05-14"", ""open"": 133.0, ""close"": 130.0, ""low"": 130.0, ""high"": 134.0, ""volume"": 1750334}, {""date"": ""05-15"", ""open"": 131.0, ""close"": 128.5, ""low"": 127.0, ""high"": 132.5, ""volume"": 1298079}, {""date"": ""05-18"", ""open"": 126.0, ""close"": 125.0, ""low"": 122.0, ""high"": 126.0, ""volume"": 1513003}, {""date"": ""05-19"", ""open"": 125.0, ""close"": 123.0, ""low"": 122.0, ""high"": 128.0, ""volume"": 1627043}, {""date"": ""05-20"", ""open"": 124.0, ""close"": 129.0, ""low"": 123.0, ""high"": 130.5, ""volume"": 1527255}, {""date"": ""05-21"", ""open"": 131.0, ""close"": 135.0, ""low"": 130.0, ""high"": 135.5, ""volume"": 1975803}, {""date"": ""05-22"", ""open"": 135.0, ""close"": 138.0, ""low"": 134.0, ""high"": 138.0, ""volume"": 1433045}, {""date"": ""05-25"", ""open"": 140.5, ""close"": 140.0, ""low"": 137.5, ""high"": 141.5, ""volume"": 1735590}, {""date"": ""05-26"", ""open"": 142.0, ""close"": 141.0, ""low"": 139.0, ""high"": 142.0, ""volume"": 1280351}, {""date"": ""05-27"", ""open"": 142.0, ""close"": 139.0, ""low"": 138.5, ""high"": 142.0, ""volume"": 1373634}, {""date"": ""05-28"", ""open"": 141.5, ""close"": 138.0, ""low"": 136.5, ""high"": 144.0, ""volume"": 1358929}]"
2026-05-28,電子零組件業,4912,聯德控股-KY,106.0,116.0,3,-5.78,4.43,,8.62,108.2,105.9,98.55,"[{""date"": ""04-30"", ""open"": 80.2, ""close"": 81.7, ""low"": 80.2, ""high"": 82.2, ""volume"": 296918}, {""date"": ""05-04"", ""open"": 82.5, ""close"": 80.7, ""low"": 80.3, ""high"": 82.8, ""volume"": 433403}, {""date"": ""05-05"", ""open"": 80.7, ""close"": 81.7, ""low"": 80.2, ""high"": 81.9, ""volume"": 159275}, {""date"": ""05-06"", ""open"": 83.2, ""close"": 83.1, ""low"": 80.2, ""high"": 83.6, ""volume"": 465221}, {""date"": ""05-07"", ""open"": 91.4, ""close"": 91.4, ""low"": 91.4, ""high"": 91.4, ""volume"": 1111202}, {""date"": ""05-08"", ""open"": 91.4, ""close"": 94.3, ""low"": 90.4, ""high"": 97.2, ""volume"": 2040805}, {""date"": ""05-11"", ""open"": 95.0, ""close"": 95.1, ""low"": 94.0, ""high"": 98.0, ""volume"": 1301450}, {""date"": ""05-12"", ""open"": 96.1, ""close"": 95.0, ""low"": 93.0, ""high"": 96.1, ""volume"": 616328}, {""date"": ""05-13"", ""open"": 94.0, ""close"": 104.5, ""low"": 93.0, ""high"": 104.5, ""volume"": 2651085}, {""date"": ""05-14"", ""open"": 102.0, ""close"": 104.5, ""low"": 99.2, ""high"": 109.0, ""volume"": 3534751}, {""date"": ""05-15"", ""open"": 106.5, ""close"": 105.5, ""low"": 103.5, ""high"": 109.0, ""volume"": 2084771}, {""date"": ""05-18"", ""open"": 104.0, ""close"": 106.0, ""low"": 101.5, ""high"": 108.5, ""volume"": 1815050}, {""date"": ""05-19"", ""open"": 105.5, ""close"": 102.0, ""low"": 100.0, ""high"": 106.0, ""volume"": 1680125}, {""date"": ""05-20"", ""open"": 101.0, ""close"": 103.0, ""low"": 101.0, ""high"": 104.5, ""volume"": 813466}, {""date"": ""05-21"", ""open"": 103.5, ""close"": 101.5, ""low"": 101.0, ""high"": 104.5, ""volume"": 562010}, {""date"": ""05-22"", ""open"": 102.0, ""close"": 106.0, ""low"": 101.0, ""high"": 106.5, ""volume"": 1110560}, {""date"": ""05-25"", ""open"": 107.0, ""close"": 110.0, ""low"": 107.0, ""high"": 116.0, ""volume"": 1983638}, {""date"": ""05-26"", ""open"": 111.0, ""close"": 106.5, ""low"": 106.0, ""high"": 111.5, ""volume"": 825167}, {""date"": ""05-27"", ""open"": 108.0, ""close"": 112.5, ""low"": 104.5, ""high"": 116.0, ""volume"": 2248993}, {""date"": ""05-28"", ""open"": 112.5, ""close"": 106.0, ""low"": 103.5, ""high"": 113.5, ""volume"": 1204609}]"
2026-05-28,化學工業,4722,國精化,269.5,295.0,3,-0.37,3.45,,8.64,277.2,264.8,242.88,"[{""date"": ""04-30"", ""open"": 186.5, ""close"": 185.0, ""low"": 182.5, ""high"": 193.0, ""volume"": 1426100}, {""date"": ""05-04"", ""open"": 185.0, ""close"": 183.5, ""low"": 182.5, ""high"": 188.0, ""volume"": 1192230}, {""date"": ""05-05"", ""open"": 183.5, ""close"": 187.5, ""low"": 182.5, ""high"": 189.0, ""volume"": 1086124}, {""date"": ""05-06"", ""open"": 193.0, ""close"": 202.5, ""low"": 179.0, ""high"": 206.0, ""volume"": 7267279}, {""date"": ""05-07"", ""open"": 208.5, ""close"": 215.0, ""low"": 199.0, ""high"": 220.0, ""volume"": 7001424}, {""date"": ""05-08"", ""open"": 216.0, ""close"": 236.5, ""low"": 213.0, ""high"": 236.5, ""volume"": 10559330}, {""date"": ""05-11"", ""open"": 242.5, ""close"": 235.0, ""low"": 232.5, ""high"": 245.0, ""volume"": 8954040}, {""date"": ""05-12"", ""open"": 235.0, ""close"": 258.5, ""low"": 230.0, ""high"": 258.5, ""volume"": 7158116}, {""date"": ""05-13"", ""open"": 255.0, ""close"": 248.0, ""low"": 240.5, ""high"": 270.0, ""volume"": 9863440}, {""date"": ""05-14"", ""open"": 255.0, ""close"": 258.0, ""low"": 248.0, ""high"": 265.0, ""volume"": 4557494}, {""date"": ""05-15"", ""open"": 260.0, ""close"": 264.5, ""low"": 258.5, ""high"": 273.0, ""volume"": 6129817}, {""date"": ""05-18"", ""open"": 261.0, ""close"": 255.5, ""low"": 241.0, ""high"": 270.0, ""volume"": 5681893}, {""date"": ""05-19"", ""open"": 253.5, ""close"": 244.5, ""low"": 240.0, ""high"": 262.0, ""volume"": 4005562}, {""date"": ""05-20"", ""open"": 245.5, ""close"": 237.0, ""low"": 227.5, ""high"": 247.5, ""volume"": 4191184}, {""date"": ""05-21"", ""open"": 244.0, ""close"": 260.5, ""low"": 244.0, ""high"": 260.5, ""volume"": 2585155}, {""date"": ""05-22"", ""open"": 272.5, ""close"": 286.5, ""low"": 269.0, ""high"": 286.5, ""volume"": 6830433}, {""date"": ""05-25"", ""open"": 287.5, ""close"": 284.0, ""low"": 279.5, ""high"": 295.0, ""volume"": 5215384}, {""date"": ""05-26"", ""open"": 284.5, ""close"": 275.5, ""low"": 272.0, ""high"": 284.5, ""volume"": 1244121}, {""date"": ""05-27"", ""open"": 275.5, ""close"": 270.5, ""low"": 270.5, ""high"": 275.5, ""volume"": 962383}, {""date"": ""05-28"", ""open"": 270.5, ""close"": 269.5, ""low"": 268.0, ""high"": 281.0, ""volume"": 722419}]"
2026-05-28,觀光餐旅,2727,王品,232.0,254.0,210,-0.85,-1.07,,8.66,231.4,232.95,232.7,"[{""date"": ""04-30"", ""open"": 226.0, ""close"": 226.5, ""low"": 225.5, ""high"": 228.0, ""volume"": 220144}, {""date"": ""05-04"", ""open"": 228.0, ""close"": 229.0, ""low"": 226.0, ""high"": 229.0, ""volume"": 265463}, {""date"": ""05-05"", ""open"": 229.0, ""close"": 228.0, ""low"": 227.5, ""high"": 229.5, ""volume"": 300731}, {""date"": ""05-06"", ""open"": 228.0, ""close"": 232.0, ""low"": 227.5, ""high"": 232.0, ""volume"": 455645}, {""date"": ""05-07"", ""open"": 232.0, ""close"": 231.0, ""low"": 230.5, ""high"": 234.0, ""volume"": 596950}, {""date"": ""05-08"", ""open"": 234.0, ""close"": 234.5, ""low"": 231.0, ""high"": 238.5, ""volume"": 1527762}, {""date"": ""05-11"", ""open"": 234.5, ""close"": 235.0, ""low"": 234.0, ""high"": 236.5, ""volume"": 386946}, {""date"": ""05-12"", ""open"": 236.5, ""close"": 235.5, ""low"": 233.0, ""high"": 236.5, ""volume"": 311235}, {""date"": ""05-13"", ""open"": 233.0, ""close"": 236.0, ""low"": 233.0, ""high"": 237.0, ""volume"": 374333}, {""date"": ""05-14"", ""open"": 235.0, ""close"": 237.0, ""low"": 235.0, ""high"": 238.5, ""volume"": 478825}, {""date"": ""05-15"", ""open"": 237.5, ""close"": 236.5, ""low"": 236.5, ""high"": 238.5, ""volume"": 533182}, {""date"": ""05-18"", ""open"": 235.5, ""close"": 233.0, ""low"": 233.0, ""high"": 235.5, ""volume"": 339886}, {""date"": ""05-19"", ""open"": 234.0, ""close"": 234.0, ""low"": 233.0, ""high"": 236.0, ""volume"": 278217}, {""date"": ""05-20"", ""open"": 234.0, ""close"": 234.5, ""low"": 233.0, ""high"": 236.5, ""volume"": 364169}, {""date"": ""05-21"", ""open"": 235.0, ""close"": 234.5, ""low"": 232.5, ""high"": 235.0, ""volume"": 257462}, {""date"": ""05-22"", ""open"": 234.5, ""close"": 232.0, ""low"": 231.0, ""high"": 234.5, ""volume"": 339516}, {""date"": ""05-25"", ""open"": 233.0, ""close"": 229.5, ""low"": 229.5, ""high"": 233.0, ""volume"": 457821}, {""date"": ""05-26"", ""open"": 229.5, ""close"": 229.5, ""low"": 229.0, ""high"": 230.5, ""volume"": 217584}, {""date"": ""05-27"", ""open"": 230.0, ""close"": 234.0, ""low"": 228.0, ""high"": 234.5, ""volume"": 738895}, {""date"": ""05-28"", ""open"": 233.0, ""close"": 232.0, ""low"": 231.5, ""high"": 234.0, ""volume"": 260454}]"
2026-05-28,半導體業,3094,聯傑,34.2,37.45,5,-3.8,-4.87,,8.68,35.33,34.95,32.58,"[{""date"": ""04-30"", ""open"": 27.05, ""close"": 26.2, ""low"": 26.2, ""high"": 27.9, ""volume"": 1395172}, {""date"": ""05-04"", ""open"": 26.55, ""close"": 28.0, ""low"": 26.55, ""high"": 28.3, ""volume"": 3092725}, {""date"": ""05-05"", ""open"": 27.65, ""close"": 27.6, ""low"": 27.45, ""high"": 28.2, ""volume"": 1060500}, {""date"": ""05-06"", ""open"": 28.3, ""close"": 30.35, ""low"": 28.15, ""high"": 30.35, ""volume"": 7080744}, {""date"": ""05-07"", ""open"": 32.85, ""close"": 33.35, ""low"": 32.0, ""high"": 33.35, ""volume"": 7096032}, {""date"": ""05-08"", ""open"": 34.05, ""close"": 30.9, ""low"": 30.1, ""high"": 34.2, ""volume"": 9948802}, {""date"": ""05-11"", ""open"": 31.15, ""close"": 30.9, ""low"": 30.5, ""high"": 32.5, ""volume"": 2754162}, {""date"": ""05-12"", ""open"": 30.65, ""close"": 31.4, ""low"": 29.3, ""high"": 32.3, ""volume"": 3143502}, {""date"": ""05-13"", ""open"": 30.4, ""close"": 30.6, ""low"": 29.6, ""high"": 30.75, ""volume"": 1141089}, {""date"": ""05-14"", ""open"": 30.65, ""close"": 32.8, ""low"": 30.05, ""high"": 33.65, ""volume"": 6789185}, {""date"": ""05-15"", ""open"": 33.2, ""close"": 32.65, ""low"": 32.1, ""high"": 33.5, ""volume"": 4662500}, {""date"": ""05-18"", ""open"": 32.05, ""close"": 33.7, ""low"": 30.8, ""high"": 33.95, ""volume"": 2928390}, {""date"": ""05-19"", ""open"": 33.4, ""close"": 34.25, ""low"": 33.2, ""high"": 35.9, ""volume"": 4324205}, {""date"": ""05-20"", ""open"": 34.25, ""close"": 36.3, ""low"": 33.85, ""high"": 37.0, ""volume"": 8348153}, {""date"": ""05-21"", ""open"": 37.4, ""close"": 35.95, ""low"": 35.55, ""high"": 37.45, ""volume"": 6344222}, {""date"": ""05-22"", ""open"": 35.95, ""close"": 35.35, ""low"": 35.2, ""high"": 36.6, ""volume"": 3186236}, {""date"": ""05-25"", ""open"": 35.7, ""close"": 36.6, ""low"": 35.7, ""high"": 37.0, ""volume"": 4546545}, {""date"": ""05-26"", ""open"": 37.0, ""close"": 34.95, ""low"": 34.5, ""high"": 37.0, ""volume"": 2745820}, {""date"": ""05-27"", ""open"": 34.95, ""close"": 35.55, ""low"": 34.9, ""high"": 36.4, ""volume"": 4038375}, {""date"": ""05-28"", ""open"": 35.6, ""close"": 34.2, ""low"": 34.15, ""high"": 36.3, ""volume"": 2129834}]"
2026-05-28,建材營造,5515,建國,40.45,44.3,29,-0.37,0.87,,8.69,40.44,40.19,39.88,"[{""date"": ""04-30"", ""open"": 40.35, ""close"": 40.7, ""low"": 40.15, ""high"": 40.9, ""volume"": 227532}, {""date"": ""05-04"", ""open"": 40.75, ""close"": 39.6, ""low"": 39.5, ""high"": 40.75, ""volume"": 998391}, {""date"": ""05-05"", ""open"": 39.65, ""close"": 39.5, ""low"": 39.5, ""high"": 40.05, ""volume"": 468677}, {""date"": ""05-06"", ""open"": 39.85, ""close"": 39.8, ""low"": 39.3, ""high"": 40.1, ""volume"": 339939}, {""date"": ""05-07"", ""open"": 39.25, ""close"": 39.6, ""low"": 39.25, ""high"": 39.95, ""volume"": 484532}, {""date"": ""05-08"", ""open"": 39.6, ""close"": 39.95, ""low"": 39.55, ""high"": 40.05, ""volume"": 316005}, {""date"": ""05-11"", ""open"": 39.9, ""close"": 38.6, ""low"": 37.8, ""high"": 39.9, ""volume"": 1135382}, {""date"": ""05-12"", ""open"": 38.1, ""close"": 38.05, ""low"": 37.6, ""high"": 38.25, ""volume"": 829310}, {""date"": ""05-13"", ""open"": 38.0, ""close"": 39.0, ""low"": 38.0, ""high"": 39.05, ""volume"": 387258}, {""date"": ""05-14"", ""open"": 40.5, ""close"": 40.95, ""low"": 40.5, ""high"": 42.9, ""volume"": 2906533}, {""date"": ""05-15"", ""open"": 41.4, ""close"": 40.35, ""low"": 40.3, ""high"": 42.1, ""volume"": 1018793}, {""date"": ""05-18"", ""open"": 40.1, ""close"": 39.8, ""low"": 39.45, ""high"": 40.7, ""volume"": 713390}, {""date"": ""05-19"", ""open"": 39.75, ""close"": 39.8, ""low"": 39.55, ""high"": 40.55, ""volume"": 691624}, {""date"": ""05-20"", ""open"": 40.1, ""close"": 39.65, ""low"": 38.8, ""high"": 40.3, ""volume"": 1328000}, {""date"": ""05-21"", ""open"": 39.95, ""close"": 40.1, ""low"": 39.75, ""high"": 40.6, ""volume"": 1241010}, {""date"": ""05-22"", ""open"": 40.2, ""close"": 40.2, ""low"": 39.65, ""high"": 40.35, ""volume"": 526272}, {""date"": ""05-25"", ""open"": 40.0, ""close"": 40.7, ""low"": 39.9, ""high"": 40.75, ""volume"": 542120}, {""date"": ""05-26"", ""open"": 40.45, ""close"": 40.25, ""low"": 40.2, ""high"": 40.9, ""volume"": 291400}, {""date"": ""05-27"", ""open"": 40.6, ""close"": 40.6, ""low"": 40.3, ""high"": 41.05, ""volume"": 502828}, {""date"": ""05-28"", ""open"": 41.2, ""close"": 40.45, ""low"": 40.15, ""high"": 41.2, ""volume"": 335919}]"
